sentence_id,kankanaey_sentence,english_sentence,kankanaey_token,assigned_pos_tag
101,Sinoy olas ay palogian di miting?,What time will the meeting start?,palogian,
101,Sinoy olas ay palogian di miting?,What time will the meeting start?,di,
101,Sinoy olas ay palogian di miting?,What time will the meeting start?,miting,
101,Sinoy olas ay palogian di miting?,What time will the meeting start?,?,
102,Ay mabayag pay?,Will it take a long time?,Ay,
102,Ay mabayag pay?,Will it take a long time?,mabayag,
102,Ay mabayag pay?,Will it take a long time?,pay,
102,Ay mabayag pay?,Will it take a long time?,?,
103,Sinoy olas?,What time is it?,Sinoy,
103,Sinoy olas?,What time is it?,olas,
103,Sinoy olas?,What time is it?,?,
104,Naladaw ka.,You are late.,Naladaw,
104,Naladaw ka.,You are late.,ka,
104,Naladaw ka.,You are late.,.,
105,Itnengan yo agan-o.,Listen first.,Itnengan,
105,Itnengan yo agan-o.,Listen first.,yo,
105,Itnengan yo agan-o.,Listen first.,agan-o,
105,Itnengan yo agan-o.,Listen first.,.,
106,Isten yo ay mangitneng.,Listen carefully.,Isten,
106,Isten yo ay mangitneng.,Listen carefully.,yo,
106,Isten yo ay mangitneng.,Listen carefully.,ay,
106,Isten yo ay mangitneng.,Listen carefully.,mangitneng,
106,Isten yo ay mangitneng.,Listen carefully.,.,
107,Songbatam.,Answer it.,Songbatam,
107,Songbatam.,Answer it.,.,
108,Imanglet mo ay mamasa.,Read it louder.,Imanglet,
108,Imanglet mo ay mamasa.,Read it louder.,mo,
108,Imanglet mo ay mamasa.,Read it louder.,ay,
108,Imanglet mo ay mamasa.,Read it louder.,mamasa,
108,Imanglet mo ay mamasa.,Read it louder.,.,
109,Din mata yoy mamasa.,Use your eyes to read.,Din,
109,Din mata yoy mamasa.,Use your eyes to read.,mata,
109,Din mata yoy mamasa.,Use your eyes to read.,yoy,
109,Din mata yoy mamasa.,Use your eyes to read.,mamasa,
109,Din mata yoy mamasa.,Use your eyes to read.,.,
110,Kasin yon adalen.,Study it again.,Kasin,
110,Kasin yon adalen.,Study it again.,yon,
110,Kasin yon adalen.,Study it again.,adalen,
110,Kasin yon adalen.,Study it again.,.,
111,"Way ibagak, songbatan yo..","I will ask a question, then you answer.",Way,
111,"Way ibagak, songbatan yo..","I will ask a question, then you answer.",ibagak,
111,"Way ibagak, songbatan yo..","I will ask a question, then you answer.",",",
111,"Way ibagak, songbatan yo..","I will ask a question, then you answer.",songbatan,
111,"Way ibagak, songbatan yo..","I will ask a question, then you answer.",yo,
111,"Way ibagak, songbatan yo..","I will ask a question, then you answer.",..,
112,Ipikam.,Stand up.,Ipikam,
112,Ipikam.,Stand up.,.,
113,Itokdom.,Sit down.,Itokdom,
113,Itokdom.,Sit down.,.,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,Itag-ey,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,yon,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,takkay,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,yo,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,mo,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,ammo,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,yo,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,din,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,songbatna,
114,Itag-ey yon takkay yo mo ammo yo din songbatna.,Raise your hands up if you know the answer.,.,
115,Adak ammo no sak-en tu met laeng.,I don't even know if I'm still the one.,Adak,
115,Adak ammo no sak-en tu met laeng.,I don't even know if I'm still the one.,ammo,
115,Adak ammo no sak-en tu met laeng.,I don't even know if I'm still the one.,no,
115,Adak ammo no sak-en tu met laeng.,I don't even know if I'm still the one.,sak-en,
115,Adak ammo no sak-en tu met laeng.,I don't even know if I'm still the one.,tu,
115,Adak ammo no sak-en tu met laeng.,I don't even know if I'm still the one.,met,
115,Adak ammo no sak-en tu met laeng.,I don't even know if I'm still the one.,laeng,
115,Adak ammo no sak-en tu met laeng.,I don't even know if I'm still the one.,.,
116,Siya.,Indeed.,Siya,
116,Siya.,Indeed.,.,
117,Annay!,Ouch!,Annay,
117,Annay!,Ouch!,!,
118,Baken.,Wrong.,Baken,
118,Baken.,Wrong.,.,
119,Intoy panlakoak si dyalyo?,Where can I buy a newspaper?,Intoy,
119,Intoy panlakoak si dyalyo?,Where can I buy a newspaper?,panlakoak,
119,Intoy panlakoak si dyalyo?,Where can I buy a newspaper?,si,
119,Intoy panlakoak si dyalyo?,Where can I buy a newspaper?,dyalyo,
119,Intoy panlakoak si dyalyo?,Where can I buy a newspaper?,?,
120,Intoy panpalipilan das linos?,Where can I get a watch repaired?,Intoy,
120,Intoy panpalipilan das linos?,Where can I get a watch repaired?,panpalipilan,
120,Intoy panpalipilan das linos?,Where can I get a watch repaired?,das,
120,Intoy panpalipilan das linos?,Where can I get a watch repaired?,linos,
120,Intoy panpalipilan das linos?,Where can I get a watch repaired?,?,
121,Intoy opisinan di tikit di talipyano?,Where is airplane ticket office?,Intoy,
121,Intoy opisinan di tikit di talipyano?,Where is airplane ticket office?,opisinan,
121,Intoy opisinan di tikit di talipyano?,Where is airplane ticket office?,di,
121,Intoy opisinan di tikit di talipyano?,Where is airplane ticket office?,tikit,
121,Intoy opisinan di tikit di talipyano?,Where is airplane ticket office?,di,
121,Intoy opisinan di tikit di talipyano?,Where is airplane ticket office?,talipyano,
121,Intoy opisinan di tikit di talipyano?,Where is airplane ticket office?,?,
122,Intoy danan ay emey ed malkit?,Where is the way to the market?,Intoy,
122,Intoy danan ay emey ed malkit?,Where is the way to the market?,danan,
122,Intoy danan ay emey ed malkit?,Where is the way to the market?,ay,
122,Intoy danan ay emey ed malkit?,Where is the way to the market?,emey,
122,Intoy danan ay emey ed malkit?,Where is the way to the market?,ed,
122,Intoy danan ay emey ed malkit?,Where is the way to the market?,malkit,
122,Intoy danan ay emey ed malkit?,Where is the way to the market?,?,
123,Intoy siged ay pangpanganan?,Where is a good restaurant?,Intoy,
123,Intoy siged ay pangpanganan?,Where is a good restaurant?,siged,
123,Intoy siged ay pangpanganan?,Where is a good restaurant?,ay,
123,Intoy siged ay pangpanganan?,Where is a good restaurant?,pangpanganan,
123,Intoy siged ay pangpanganan?,Where is a good restaurant?,?,
124,Ay adawi pay laeng ed Trinidad?,Is La Trinidad still far away?,Ay,
124,Ay adawi pay laeng ed Trinidad?,Is La Trinidad still far away?,adawi,
124,Ay adawi pay laeng ed Trinidad?,Is La Trinidad still far away?,pay,
124,Ay adawi pay laeng ed Trinidad?,Is La Trinidad still far away?,laeng,
124,Ay adawi pay laeng ed Trinidad?,Is La Trinidad still far away?,ed,
124,Ay adawi pay laeng ed Trinidad?,Is La Trinidad still far away?,Trinidad,
124,Ay adawi pay laeng ed Trinidad?,Is La Trinidad still far away?,?,
125,Kaam-ames ko.,I just took a bath.,Kaam-ames,
125,Kaam-ames ko.,I just took a bath.,ko,
125,Kaam-ames ko.,I just took a bath.,.,
126,Kauw-uwas ko.,I just washed.,Kauw-uwas,
126,Kauw-uwas ko.,I just washed.,ko,
126,Kauw-uwas ko.,I just washed.,.,
127,Sinoy kanam?,What did you say?,Sinoy,
127,Sinoy kanam?,What did you say?,kanam,
127,Sinoy kanam?,What did you say?,?,
128,Sinoy kanana?,What did he/she say?,Sinoy,
128,Sinoy kanana?,What did he/she say?,kanana,
128,Sinoy kanana?,What did he/she say?,?,
129,Way nas di.,Come what may.,Way,
129,Way nas di.,Come what may.,nas,
129,Way nas di.,Come what may.,di,
129,Way nas di.,Come what may.,.,
130,Gawis ay agew mo.,Good day to you.,Gawis,
130,Gawis ay agew mo.,Good day to you.,ay,
130,Gawis ay agew mo.,Good day to you.,agew,
130,Gawis ay agew mo.,Good day to you.,mo,
130,Gawis ay agew mo.,Good day to you.,.,
131,Gawis ay agsapa.,Good morning.,Gawis,
131,Gawis ay agsapa.,Good morning.,ay,
131,Gawis ay agsapa.,Good morning.,agsapa,
131,Gawis ay agsapa.,Good morning.,.,
132,Gawis ay masdem.,Good evening.,Gawis,
132,Gawis ay masdem.,Good evening.,ay,
132,Gawis ay masdem.,Good evening.,masdem,
132,Gawis ay masdem.,Good evening.,.,
133,Gawis ay labi.,Good night.,Gawis,
133,Gawis ay labi.,Good night.,ay,
133,Gawis ay labi.,Good night.,labi,
133,Gawis ay labi.,Good night.,.,
134,Sinoy ngadan mo?,What is your name?,Sinoy,
134,Sinoy ngadan mo?,What is your name?,ngadan,
134,Sinoy ngadan mo?,What is your name?,mo,
134,Sinoy ngadan mo?,What is your name?,?,
135,Sak-en si Allen.,I am Allen.,Sak-en,
135,Sak-en si Allen.,I am Allen.,si,
135,Sak-en si Allen.,I am Allen.,Allen,
135,Sak-en si Allen.,I am Allen.,.,
136,Sinoy am-amagen na ed wani?,What are you doing today?,Sinoy,
136,Sinoy am-amagen na ed wani?,What are you doing today?,am-amagen,
136,Sinoy am-amagen na ed wani?,What are you doing today?,na,
136,Sinoy am-amagen na ed wani?,What are you doing today?,ed,
136,Sinoy am-amagen na ed wani?,What are you doing today?,wani,
136,Sinoy am-amagen na ed wani?,What are you doing today?,?,
137,Pig-an sumaa-am?,When will you go home?,Pig-an,
137,Pig-an sumaa-am?,When will you go home?,sumaa-am,
137,Pig-an sumaa-am?,When will you go home?,?,
138,Into si Allen?,Where is Allen?,Into,
138,Into si Allen?,Where is Allen?,si,
138,Into si Allen?,Where is Allen?,Allen,
138,Into si Allen?,Where is Allen?,?,
139,Sinoy amagem no Domingo?,What will you do onSunday?,Sinoy,
139,Sinoy amagem no Domingo?,What will you do onSunday?,amagem,
139,Sinoy amagem no Domingo?,What will you do onSunday?,no,
139,Sinoy amagem no Domingo?,What will you do onSunday?,Domingo,
139,Sinoy amagem no Domingo?,What will you do onSunday?,?,
140,Sinoy laydem?,What/Who do you want?,Sinoy,
140,Sinoy laydem?,What/Who do you want?,laydem,
140,Sinoy laydem?,What/Who do you want?,?,
141,Way esak ay ngiyaw.,I have a cat.,Way,
141,Way esak ay ngiyaw.,I have a cat.,esak,
141,Way esak ay ngiyaw.,I have a cat.,ay,
141,Way esak ay ngiyaw.,I have a cat.,ngiyaw,
141,Way esak ay ngiyaw.,I have a cat.,.,
142,Way dowak ay logan.,I have two cars.,Way,
142,Way dowak ay logan.,I have two cars.,dowak,
142,Way dowak ay logan.,I have two cars.,ay,
142,Way dowak ay logan.,I have two cars.,logan,
142,Way dowak ay logan.,I have two cars.,.,
143,Waday tolok ay beey.,I have three houses.,Waday,
143,Waday tolok ay beey.,I have three houses.,tolok,
143,Waday tolok ay beey.,I have three houses.,ay,
143,Waday tolok ay beey.,I have three houses.,beey,
143,Waday tolok ay beey.,I have three houses.,.,
144,Way opat ko ay lapis.,I have four pencils.,Way,
144,Way opat ko ay lapis.,I have four pencils.,opat,
144,Way opat ko ay lapis.,I have four pencils.,ko,
144,Way opat ko ay lapis.,I have four pencils.,ay,
144,Way opat ko ay lapis.,I have four pencils.,lapis,
144,Way opat ko ay lapis.,I have four pencils.,.,
145,Way limak ay baket.,I have five wives.,Way,
145,Way limak ay baket.,I have five wives.,limak,
145,Way limak ay baket.,I have five wives.,ay,
145,Way limak ay baket.,I have five wives.,baket,
145,Way limak ay baket.,I have five wives.,.,
146,Way enem ko ay siag-i.,I have six siblings.,Way,
146,Way enem ko ay siag-i.,I have six siblings.,enem,
146,Way enem ko ay siag-i.,I have six siblings.,ko,
146,Way enem ko ay siag-i.,I have six siblings.,ay,
146,Way enem ko ay siag-i.,I have six siblings.,siag-i,
146,Way enem ko ay siag-i.,I have six siblings.,.,
147,Way pitok ay nowang.,I have seven pigs.,Way,
147,Way pitok ay nowang.,I have seven pigs.,pitok,
147,Way pitok ay nowang.,I have seven pigs.,ay,
147,Way pitok ay nowang.,I have seven pigs.,nowang,
147,Way pitok ay nowang.,I have seven pigs.,.,
148,Way waok ay godak.,I have eight frogs.,Way,
148,Way waok ay godak.,I have eight frogs.,waok,
148,Way waok ay godak.,I have eight frogs.,ay,
148,Way waok ay godak.,I have eight frogs.,godak,
148,Way waok ay godak.,I have eight frogs.,.,
149,Way siyam ay eweg.,I have nine snakes.,Way,
149,Way siyam ay eweg.,I have nine snakes.,siyam,
149,Way siyam ay eweg.,I have nine snakes.,ay,
149,Way siyam ay eweg.,I have nine snakes.,eweg,
149,Way siyam ay eweg.,I have nine snakes.,.,
150,Way sinpok ay kiyap.,I have ten chicks.,Way,
150,Way sinpok ay kiyap.,I have ten chicks.,sinpok,
150,Way sinpok ay kiyap.,I have ten chicks.,ay,
150,Way sinpok ay kiyap.,I have ten chicks.,kiyap,
150,Way sinpok ay kiyap.,I have ten chicks.,.,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,Manogoga,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,si,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,Juan,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,tan,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,tainan,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,di,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,baket,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,na,
151,Manogoga si Juan tan tainan di baket na.,Juan is crying because his wife left him.,.,
152,Adi da ay emey.,That person is not coming,Adi,
152,Adi da ay emey.,That person is not coming,da,
152,Adi da ay emey.,That person is not coming,ay,
152,Adi da ay emey.,That person is not coming,emey,
152,Adi da ay emey.,That person is not coming,.,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,En,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,ka,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,alaen,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,din,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,gipan,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,ko,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,sin,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,lamisaan,
153,En ka alaen din gipan ko sin lamisaan.,Go get my knife on the table.,.,
154,En ka ikdit din payew mo.,Go drain your pondfield.,En,
154,En ka ikdit din payew mo.,Go drain your pondfield.,ka,
154,En ka ikdit din payew mo.,Go drain your pondfield.,ikdit,
154,En ka ikdit din payew mo.,Go drain your pondfield.,din,
154,En ka ikdit din payew mo.,Go drain your pondfield.,payew,
154,En ka ikdit din payew mo.,Go drain your pondfield.,mo,
154,En ka ikdit din payew mo.,Go drain your pondfield.,.,
155,Entako man obla.,Let's go work.,Entako,
155,Entako man obla.,Let's go work.,man,
155,Entako man obla.,Let's go work.,obla,
155,Entako man obla.,Let's go work.,.,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,Omia,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,ka,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,kod,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,si,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,papil,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,sin,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,kantinan,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,en,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,Patricia,
156,Omia ka kod si papil sin kantinan en Patricia.,Please get me some paper at Patricia's store.,.,
157,Iaan yo kod si sak-en sin gatas.,Please get some of the milk for me.,Iaan,
157,Iaan yo kod si sak-en sin gatas.,Please get some of the milk for me.,yo,
157,Iaan yo kod si sak-en sin gatas.,Please get some of the milk for me.,kod,
157,Iaan yo kod si sak-en sin gatas.,Please get some of the milk for me.,si,
157,Iaan yo kod si sak-en sin gatas.,Please get some of the milk for me.,sak-en,
157,Iaan yo kod si sak-en sin gatas.,Please get some of the milk for me.,sin,
157,Iaan yo kod si sak-en sin gatas.,Please get some of the milk for me.,gatas,
157,Iaan yo kod si sak-en sin gatas.,Please get some of the milk for me.,.,
158,Abaen naka mo emegyat ka.,I'll carry you on my back if you're afraid.,Abaen,
158,Abaen naka mo emegyat ka.,I'll carry you on my back if you're afraid.,naka,
158,Abaen naka mo emegyat ka.,I'll carry you on my back if you're afraid.,mo,
158,Abaen naka mo emegyat ka.,I'll carry you on my back if you're afraid.,emegyat,
158,Abaen naka mo emegyat ka.,I'll carry you on my back if you're afraid.,ka,
158,Abaen naka mo emegyat ka.,I'll carry you on my back if you're afraid.,.,
159,Omiaba ka en sis-iya.,Put me on her back.,Omiaba,
159,Omiaba ka en sis-iya.,Put me on her back.,ka,
159,Omiaba ka en sis-iya.,Put me on her back.,en,
159,Omiaba ka en sis-iya.,Put me on her back.,sis-iya,
159,Omiaba ka en sis-iya.,Put me on her back.,.,
160,Sis-iya di omabak ed niman.,It is he who will defeat me now.,Sis-iya,
160,Sis-iya di omabak ed niman.,It is he who will defeat me now.,di,
160,Sis-iya di omabak ed niman.,It is he who will defeat me now.,omabak,
160,Sis-iya di omabak ed niman.,It is he who will defeat me now.,ed,
160,Sis-iya di omabak ed niman.,It is he who will defeat me now.,niman,
160,Sis-iya di omabak ed niman.,It is he who will defeat me now.,.,
161,Iabak ko amin din pilak mo.,I will win all your money.,Iabak,
161,Iabak ko amin din pilak mo.,I will win all your money.,ko,
